id,cnn_score,energy
814208.000,0.019,1211.614
157300.000,0.073,2428.333
45835.000,0.045,2318.302
120751.000,0.117,2609.461
734405.000,0.178,1030.694
647244.000,0.048,1032.992
353906.000,0.145,2095.154
99125.000,0.376,1854.432
700712.000,0.126,1585.232
546914.000,0.148,2318.612
1020043.000,0.387,2356.327
518345.000,0.410,1646.351
998962.000,0.673,1085.572
862056.000,0.014,1716.974
340498.000,0.020,2055.333
68058.000,0.001,1285.796
444758.000,0.017,2260.175
858841.000,0.669,1392.715
1026248.000,0.115,2077.004
839584.000,0.035,1679.031
168282.000,0.012,2614.137
955421.000,0.607,1360.653
89586.000,0.059,1998.547
648670.000,0.127,1488.658
392920.000,0.104,1593.350
285037.000,0.863,2368.907
729807.000,0.704,1314.160
391835.000,0.003,1333.433
178512.000,0.002,2094.771
941172.000,0.391,2286.781
493341.000,0.013,1143.177
752276.000,0.669,1882.094
733979.000,0.043,2433.050
1022646.000,0.144,1828.687
411721.000,0.110,1247.016
666975.000,0.181,2098.504
787257.000,0.000,1894.835
170291.000,0.025,1621.374
850815.000,0.227,2232.628
803580.000,0.350,2127.722
47371.000,0.089,1774.250
483761.000,0.151,1152.009
457695.000,0.000,2428.719
56335.000,0.127,1637.441
622669.000,0.408,1694.700
482691.000,0.145,1502.983
244459.000,0.110,2614.656
694149.000,0.064,2245.586
563573.000,0.036,2103.900
793707.000,0.175,2367.750
691877.000,0.017,2613.080
574186.000,0.050,2173.822
565953.000,0.323,2180.673
827714.000,0.442,1719.664
494835.000,0.078,2616.055
7733.000,0.244,1357.551
975240.000,0.360,1636.609
190875.000,0.099,2443.466
366613.000,0.007,2613.103
799575.000,0.000,2615.087
430791.000,0.177,1554.737
323416.000,0.851,1173.744
943303.000,0.737,1625.598
839187.000,0.245,2615.565
795575.000,0.566,2253.012
496474.000,0.062,1404.314
173076.000,0.633,1551.224
276718.000,0.718,1700.541
288193.000,0.068,1254.825
388405.000,0.159,2167.618
618894.000,0.076,2369.863
618989.000,0.355,2346.822
334989.000,0.067,2613.641
741601.000,0.011,2282.804
636082.000,0.528,1933.216
978727.000,0.452,2615.082
155823.000,0.545,1611.599
445922.000,0.478,2213.648
376632.000,0.441,2405.001
956404.000,0.047,1972.312
225024.000,0.038,2152.355
739611.000,0.408,1578.299
823515.000,0.034,2614.346
906261.000,0.000,2101.045
693531.000,0.052,1608.956
337671.000,0.524,2326.356
309750.000,0.073,2103.744
699803.000,0.063,1185.822
675193.000,0.162,1723.483
656857.000,0.490,1878.106
439493.000,0.076,1333.921
295457.000,0.207,2297.853
684473.000,0.005,2377.340
89289.000,0.418,1379.744
854270.000,0.220,2383.966
760359.000,0.120,1082.688
878279.000,0.131,1761.012
408118.000,0.678,1106.826
373901.000,0.033,1113.615
619726.000,0.126,1664.665
616964.000,0.091,1737.635
858514.000,0.010,1553.366
19281.000,0.010,2614.635
420412.000,0.000,1533.799
50466.000,0.064,1907.221
942978.000,0.054,2615.272
950923.000,0.091,2614.239
485023.000,0.066,2258.024
815043.000,0.073,2231.710
1009230.000,0.001,2613.371
664970.000,0.014,1577.402
875576.000,0.069,2612.189
192788.000,0.040,2351.612
2902.000,0.026,2614.275
972732.000,0.002,1505.986
1038640.000,0.136,1121.984
450673.000,0.038,1106.149
910894.000,0.431,1701.082
541582.000,0.408,1320.415
924014.000,0.041,1830.909
531850.000,0.150,2613.361
364269.000,0.106,1720.996
779511.000,0.000,2409.523
955859.000,0.001,1132.448
10579.000,0.051,2280.950
957505.000,0.194,1485.639
70027.000,0.115,2613.727
604874.000,0.070,1683.505
31398.000,0.051,2612.389
29456.000,0.004,1386.970
958391.000,0.000,2172.302
383856.000,0.407,2358.435
48795.000,0.071,2614.984
508348.000,0.108,1053.894
745507.000,0.153,1188.699
666654.000,0.158,1770.639
562896.000,0.079,1849.693
598315.000,0.788,1344.866
1022323.000,0.002,2614.305
954533.000,0.055,2613.903
835301.000,0.000,1095.045
575937.000,0.004,1236.721
108075.000,0.533,1218.339
109210.000,0.072,2615.472
942771.000,0.002,1335.042
482363.000,0.088,1639.602
873715.000,0.009,1086.694
115612.000,0.001,2611.583
380566.000,0.068,2301.011
120407.000,0.022,2616.004
247812.000,0.785,1897.646
578544.000,0.014,2614.549
273421.000,0.530,1078.233
397228.000,0.116,1415.309
691006.000,0.039,2405.757
956032.000,0.607,1594.588
429755.000,0.681,1775.962
596233.000,0.001,1973.928
998493.000,0.043,2612.930
871691.000,0.041,1108.785
59611.000,0.746,1070.667
268567.000,0.004,1914.642
641392.000,0.039,1059.431
365954.000,0.044,1931.399
184229.000,0.002,2395.475
141193.000,0.008,1842.528
623922.000,0.652,1971.793
386566.000,0.085,2614.835
8560.000,0.822,1381.308
820609.000,0.043,2613.948
837417.000,0.116,1565.734
264340.000,0.034,2295.916
534626.000,0.112,1367.329
790105.000,0.711,1026.925
239130.000,0.322,1714.768
763489.000,0.000,1309.356
108205.000,0.149,1957.180
592794.000,0.011,2202.053
700462.000,0.050,1371.665
746510.000,0.386,1403.809
538094.000,0.052,2038.878
87549.000,0.116,2307.769
258218.000,0.335,2616.022
433617.000,0.307,1866.435
308070.000,0.141,1899.692
472411.000,0.048,1875.043
240856.000,0.696,1305.934
382794.000,0.222,1433.226
210203.000,0.046,1710.290
203212.000,0.659,1796.640
942910.000,0.550,1257.728
353634.000,0.001,1563.569
100055.000,0.002,1123.882
894165.000,0.090,1683.747
675519.000,0.041,2614.531
651970.000,0.099,1774.127
745330.000,0.082,2361.315
805918.000,0.038,2098.594
379058.000,0.014,2614.362
262936.000,0.707,1121.557
564298.000,0.506,1798.497
868391.000,0.028,2254.894
56712.000,0.016,2076.992
744617.000,0.083,2391.688
400268.000,0.642,2253.625
566189.000,0.068,1592.183
187231.000,0.149,1696.301
181885.000,0.665,1823.232
931540.000,0.023,2613.123
361019.000,0.003,2515.891
481499.000,0.016,2461.350
414630.000,0.339,1616.379
237390.000,0.351,1257.396
612645.000,0.297,2106.051
506121.000,0.008,2254.423
210086.000,0.309,1192.844
694603.000,0.351,2224.595
938643.000,0.023,1962.431
885256.000,0.000,1620.802
817023.000,0.038,1595.425
792636.000,0.244,1895.284
168609.000,0.602,2296.246
62364.000,0.209,1383.717
562312.000,0.000,2129.159
471845.000,0.076,1031.853
339825.000,0.312,1190.194
288103.000,0.269,1362.210
809256.000,0.003,2370.828
499627.000,0.471,2394.101
995857.000,0.061,2124.803
462383.000,0.033,2378.340
154485.000,0.323,1645.362
93726.000,0.243,2294.959
733264.000,0.072,2170.938
909600.000,0.005,2613.980
197075.000,0.300,1237.070
330733.000,0.549,1260.376
245491.000,0.005,1052.947
427852.000,0.602,1049.694
20124.000,0.030,1575.429
683242.000,0.093,1716.395
374358.000,0.141,1682.354
309259.000,0.482,1112.672
458488.000,0.456,1766.816
1035341.000,0.224,2049.599
222681.000,0.134,2425.683
598593.000,0.001,1377.021
485774.000,0.030,2359.339
823150.000,0.399,2086.592
117844.000,0.379,2112.322
62804.000,0.031,2321.661
794750.000,0.160,1156.271
361384.000,0.243,2616.395
168694.000,0.228,2615.436
95158.000,0.024,2341.687
982670.000,0.343,2281.861
360.000,0.000,1364.171
711769.000,0.039,1238.609
647452.000,0.411,1469.720
103553.000,0.039,1161.310
448463.000,0.062,1618.917
971523.000,0.023,2130.031
567442.000,0.786,1634.200
969900.000,0.104,1600.481
417339.000,0.040,2102.395
296935.000,0.580,1288.065
867946.000,0.082,2612.073
670409.000,0.025,2510.907
968842.000,0.000,2339.984
554057.000,0.037,2251.389
32578.000,0.019,2616.927
839479.000,0.000,2249.976
952040.000,0.035,2218.949
643100.000,0.004,2614.492
47806.000,0.541,2045.572
794780.000,0.260,1359.333
773593.000,0.000,1163.911
618478.000,0.251,1262.386
244319.000,0.051,2413.521
795845.000,0.199,1138.151
638321.000,0.472,1433.450
468901.000,0.023,1946.046
302293.000,0.104,2615.999
248779.000,0.057,1769.517
656867.000,0.226,2278.195
308651.000,0.088,1246.998
883506.000,0.000,1954.891
60611.000,0.331,1571.955
480520.000,0.001,2214.560
199291.000,0.025,1408.219
320355.000,0.006,2613.449
513183.000,0.117,1807.359
918074.000,0.190,1958.929
668265.000,0.002,2360.774
181595.000,0.052,2088.338
911314.000,0.481,1805.636
455919.000,0.025,2449.124
70758.000,0.065,2381.005
106083.000,0.001,1620.475
562069.000,0.177,1126.401
596927.000,0.100,2524.510
259254.000,0.059,1170.239
275529.000,0.002,2613.646
989849.000,0.572,1201.236
823063.000,0.037,2158.536
76205.000,0.024,2301.792
112332.000,0.471,1339.346
152175.000,0.053,2610.921
785882.000,0.045,2346.365
808199.000,0.255,1109.741
439391.000,0.334,1084.952
36719.000,0.274,1589.018
844188.000,0.021,2615.316
915155.000,0.043,2101.072
394642.000,0.081,1344.715
768084.000,0.045,2613.792
838057.000,0.002,2611.530
1017000.000,0.011,2032.805
803439.000,0.577,1355.313
83374.000,0.639,1546.657
1038256.000,0.358,2614.478
996126.000,0.000,2614.031
774595.000,0.131,2418.032
349498.000,0.814,2281.694
581922.000,0.040,2443.072
690589.000,0.012,2614.073
851205.000,0.408,1848.479
1001004.000,0.427,1605.596
58599.000,0.115,1628.333
216407.000,0.028,2100.933
271869.000,0.145,2357.042
867280.000,0.168,2307.837
290303.000,0.290,1924.140
748930.000,0.009,1652.374
877020.000,0.004,1055.424
588477.000,0.158,2003.757
799520.000,0.000,2359.677
506980.000,0.840,2153.650
192905.000,0.002,2332.021
845613.000,0.326,2284.422
348562.000,0.028,2233.169
640991.000,0.032,1560.311
813686.000,0.518,1392.243
68087.000,0.006,2613.347
601890.000,0.223,1672.294
686674.000,0.719,2217.265
129134.000,0.009,2424.573
65755.000,0.862,1693.853
396204.000,0.016,2104.167
861686.000,0.106,2305.860
564350.000,0.085,2001.339
466224.000,0.000,1387.103
53088.000,0.000,2298.521
539491.000,0.035,2613.709
666764.000,0.532,1711.883
763329.000,0.518,2011.836
991721.000,0.041,1992.703
740572.000,0.220,2249.822
778210.000,0.235,2257.825
63672.000,0.128,1226.514
695254.000,0.086,2317.788
237877.000,0.060,1421.149
47477.000,0.761,1593.411
456936.000,0.389,2003.473
965912.000,0.032,2615.015
392734.000,0.104,1512.815
600570.000,0.026,2437.782
997176.000,0.001,1938.053
278623.000,0.000,1188.610
30874.000,0.000,2365.131
662770.000,0.042,2080.658
719913.000,0.031,2615.110
110487.000,0.105,1210.961
742530.000,0.306,1746.737
369174.000,0.002,2436.885
170469.000,0.015,2615.092
736355.000,0.014,2616.277
227945.000,0.112,2222.306
690271.000,0.007,2103.988
77679.000,0.022,2400.147
791886.000,0.085,2147.002
956337.000,0.079,1038.535
999815.000,0.079,1476.191
7108.000,0.727,2029.643
170839.000,0.050,1740.216
1029780.000,0.187,2365.944
952615.000,0.044,2614.888
53166.000,0.016,1121.485
336744.000,0.080,1364.267
969628.000,0.249,1875.761
912669.000,0.044,2445.086
731637.000,0.007,1316.300
265942.000,0.025,2613.874
383599.000,0.398,2306.106
166132.000,0.557,1621.855
278233.000,0.712,1594.071
319584.000,0.031,2148.733
6847.000,0.409,1221.485
60745.000,0.268,1897.579
136435.000,0.451,2107.313
561720.000,0.632,1301.961
238874.000,0.474,1790.229
611836.000,0.142,1710.066
863455.000,0.050,2614.251
637727.000,0.055,2095.338
945779.000,0.177,1620.612
575685.000,0.149,1310.317
571849.000,0.046,1196.709
273708.000,0.388,1866.863
661880.000,0.174,2291.065
156996.000,0.382,1781.254
667928.000,0.045,1894.852
900000.000,0.085,1231.369
1035419.000,0.000,2206.297
639427.000,0.118,1255.925
47345.000,0.468,2282.690
211718.000,0.007,2075.510
926939.000,0.219,1267.931
343897.000,0.030,2614.942
916198.000,0.013,2255.196
894437.000,0.021,2614.136
705592.000,0.002,1465.983
695473.000,0.198,1761.472
385569.000,0.000,1512.613
610663.000,0.182,1666.682
344092.000,0.011,1319.009
155113.000,0.883,1275.410
551715.000,0.333,1492.286
1030968.000,0.013,1344.914
668979.000,0.210,1735.669
602612.000,0.080,2613.146
793499.000,0.003,2209.115
826694.000,0.036,2368.161
679401.000,0.013,1088.758
414716.000,0.068,2612.033
530113.000,0.054,1342.973
501519.000,0.050,1018.289
251296.000,0.061,1792.339
139508.000,0.151,1259.252
810503.000,0.476,1123.544
519219.000,0.017,2045.372
396853.000,0.686,1002.588
841581.000,0.040,1139.170
312860.000,0.004,2614.590
804658.000,0.070,2526.709
558074.000,0.002,1796.232
441526.000,0.112,2613.146
250610.000,0.000,1618.465
194960.000,0.404,1387.244
772678.000,0.780,1582.070
951921.000,0.089,2615.870
788060.000,0.308,1598.677
1026378.000,0.146,1190.104
586060.000,0.046,1621.621
303392.000,0.031,2587.289
57143.000,0.053,1044.562
155939.000,0.499,1591.369
632086.000,0.019,2231.753
866289.000,0.036,1177.471
156611.000,0.001,2611.362
860926.000,0.152,1552.703
178171.000,0.189,2049.737
917195.000,0.181,1856.520
816507.000,0.000,2104.039
80718.000,0.742,1935.867
473787.000,0.441,1266.890
77422.000,0.450,1043.122
371436.000,0.124,2244.221
605476.000,0.029,2615.840
195258.000,0.005,2102.437
17490.000,0.000,2645.848
542875.000,0.174,1193.406
480528.000,0.064,1077.173
491591.000,0.098,2613.532
413239.000,0.013,1850.800
609340.000,0.005,1585.340
396166.000,0.020,1633.604
705607.000,0.463,1794.949
547812.000,0.000,1140.424
336276.000,0.154,1162.911
792588.000,0.341,1921.944
847105.000,0.130,2006.959
847925.000,0.051,1621.145
946880.000,0.458,2122.370
826458.000,0.032,1870.890
536815.000,0.001,1198.678
869199.000,0.122,2817.904
796976.000,0.447,1631.974
868810.000,0.074,1852.827
90209.000,0.074,1084.005
868440.000,0.028,2035.675
122922.000,0.709,1600.174
521819.000,0.319,1717.322
34969.000,0.000,2615.704
903801.000,0.504,1138.596
775130.000,0.049,2328.656
154862.000,0.022,2243.296
226506.000,0.040,1726.441
404800.000,0.488,2366.011
663113.000,0.406,1105.758
90586.000,0.000,1239.869
799815.000,0.219,2497.396
856715.000,0.007,2611.745
516153.000,0.048,2614.271
878845.000,0.428,2011.879
211243.000,0.000,2614.727
482033.000,0.014,1106.740
1032897.000,0.402,2112.938
528928.000,0.405,2370.050
167564.000,0.031,1285.152
191200.000,0.030,1864.766
227384.000,0.001,2168.907
51744.000,0.469,1131.052
432307.000,0.132,2102.920
686245.000,0.186,1840.340
834656.000,0.045,2300.087
542131.000,0.190,2418.199
780974.000,0.000,2613.176
12995.000,0.216,1658.364
770993.000,0.547,1362.875
328029.000,0.672,2266.633
800146.000,0.439,1813.082
561815.000,0.065,1569.669
165773.000,0.536,1170.635
165587.000,0.104,2614.358
612696.000,0.188,2016.092
816931.000,0.002,1563.025
42248.000,0.005,2145.373
63512.000,0.048,2464.402
262954.000,0.611,1592.627
594818.000,0.076,1012.427
440323.000,0.401,1231.664
603571.000,0.465,2353.979
839206.000,0.026,2104.282
688897.000,0.003,2613.209
505982.000,0.853,1029.551
53235.000,0.187,1993.417
1020939.000,0.105,2613.199
343361.000,0.138,1960.225
41221.000,0.375,1925.568
823242.000,0.095,2041.141
590799.000,0.011,2614.210
349496.000,0.123,2175.180
944985.000,0.028,2614.814
136078.000,0.220,1389.338
176032.000,0.498,2062.190
941132.000,0.371,1702.719
589471.000,0.019,1533.067
935877.000,0.551,1673.249
837877.000,0.526,1234.110
266757.000,0.017,2153.314
856221.000,0.375,1927.092
699657.000,0.857,1716.429
2125.000,0.010,2611.802
948657.000,0.002,1179.397
102897.000,0.031,1036.271
441211.000,0.067,2168.623
994347.000,0.168,2615.838
100230.000,0.120,1013.725
844253.000,0.679,2397.851
145302.000,0.045,2355.227
852202.000,0.230,1339.540
572174.000,0.029,1345.615
511254.000,0.007,2119.225
1546.000,0.449,2096.862
587683.000,0.000,2017.227
333473.000,0.012,1336.296
445382.000,0.001,1434.142
344680.000,0.076,2613.582
863955.000,0.000,1812.560
934679.000,0.036,1984.025
358154.000,0.075,2343.055
739207.000,0.239,2088.100
741714.000,0.198,2372.970
688386.000,0.759,1585.179
711696.000,0.363,1362.261
233520.000,0.016,1874.594
194566.000,0.031,2617.546
1001467.000,0.049,2305.038
536218.000,0.003,2353.295
847499.000,0.476,1591.080
644951.000,0.004,2007.717
622859.000,0.293,1176.981
810868.000,0.031,1936.532
780373.000,0.840,1042.871
93569.000,0.003,2105.662
583603.000,0.005,1218.226
114560.000,0.804,1004.734
514379.000,0.298,2053.332
622140.000,0.052,1620.229
108136.000,0.017,1853.650
131505.000,0.023,1784.726
106805.000,0.078,1820.217
502298.000,0.082,1063.158
748514.000,0.363,1827.810
168054.000,0.035,2271.688
731140.000,0.228,1511.269
849398.000,0.417,1201.344
744639.000,0.121,1158.576
84073.000,0.068,2376.343
390590.000,0.007,1273.868
358458.000,0.025,1961.030
931362.000,0.088,2103.380
743971.000,0.753,1198.664
136759.000,0.055,1057.507
411025.000,0.019,2141.263
397103.000,0.082,1015.007
95191.000,0.027,2614.261
1021498.000,0.000,2385.075
1015032.000,0.000,1130.184
300191.000,0.034,2536.349
558185.000,0.001,2190.570
249653.000,0.630,1017.497
251262.000,0.338,2238.188
849300.000,0.041,2611.380
356760.000,0.687,2373.174
96945.000,0.027,2054.456
347714.000,0.389,1729.874
221395.000,0.206,2361.106
705889.000,0.048,2221.578
143027.000,0.000,2614.242
602463.000,0.804,1404.671
21384.000,0.109,2103.622
180652.000,0.075,1566.991
787941.000,0.037,2160.251
487016.000,0.045,2459.283
610914.000,0.112,1871.862
627252.000,0.045,1394.716
644743.000,0.060,1365.422
599567.000,0.000,2062.341
448104.000,0.050,2273.611
371652.000,0.057,2612.967
352329.000,0.042,2616.258
601372.000,0.777,2092.059
584395.000,0.373,1185.599
410230.000,0.064,2388.585
291086.000,0.680,1628.724
258413.000,0.023,1039.966
795344.000,0.000,1974.817
891800.000,0.043,1365.434
681356.000,0.231,1154.843
926262.000,0.107,1625.135
281973.000,0.052,2613.370
819565.000,0.063,2271.282
493.000,0.542,2613.546
858983.000,0.765,2612.531
925756.000,0.020,1371.727
193512.000,0.030,2014.902
120709.000,0.059,1001.320
128035.000,0.048,1756.543
274016.000,0.041,2614.232
696680.000,0.152,1581.370
674935.000,0.039,2063.715
604318.000,0.027,2615.392
626603.000,0.283,1876.510
482457.000,0.050,1693.082
971387.000,0.065,2185.337
381677.000,0.008,1309.920
744644.000,0.733,1685.610
355751.000,0.038,2524.745
357497.000,0.039,2232.354
307631.000,0.001,2614.321
516113.000,0.109,1151.371
305091.000,0.086,1485.304
590375.000,0.050,2613.342
272818.000,0.545,1164.375
1022079.000,0.651,1628.819
428773.000,0.000,1021.429
517642.000,0.060,1323.651
652255.000,0.005,2299.037
238051.000,0.638,1251.904
93315.000,0.050,2612.937
407475.000,0.051,2489.107
1033521.000,0.297,1901.001
757505.000,0.133,1435.326
689819.000,0.112,2262.881
1031135.000,0.131,2151.824
535359.000,0.002,2611.265
204793.000,0.051,1619.701
1010942.000,0.027,2614.792
812753.000,0.034,2344.268
46237.000,0.003,2411.730
257459.000,0.052,1902.025
462133.000,0.463,1632.050
21850.000,0.065,1011.148
739948.000,0.042,1337.626
684882.000,0.317,2277.262
1025674.000,0.002,2381.053
667769.000,0.480,1405.722
605758.000,0.003,2614.462
756406.000,0.693,1211.131
571161.000,0.022,1986.864
863914.000,0.007,2351.647
683339.000,0.535,1952.932
345890.000,0.535,1725.985
590960.000,0.305,2353.333
886576.000,0.079,2613.721
887225.000,0.000,2049.831
896797.000,0.019,2297.947
32765.000,0.034,2135.185
467940.000,0.405,2263.461
627388.000,0.036,2613.183
82361.000,0.000,2614.166
278733.000,0.785,1586.212
510846.000,0.001,2612.798
350005.000,0.818,1214.210
581230.000,0.388,1357.396
86074.000,0.260,2208.753
726938.000,0.000,2017.749
468431.000,0.278,2394.347
609986.000,0.069,1302.411
902848.000,0.022,2613.146
37672.000,0.700,1082.399
361777.000,0.021,2616.181
362668.000,0.488,1984.790
75574.000,0.166,1352.645
440865.000,0.124,2240.970
199061.000,0.084,1552.079
111707.000,0.061,1650.356
608728.000,0.021,2225.120
994039.000,0.112,1628.208
961237.000,0.045,2306.174
47768.000,0.400,1753.434
793731.000,0.279,2286.294
182594.000,0.277,2392.739
747884.000,0.452,1803.974
509099.000,0.088,1828.971
959477.000,0.103,2422.859
392044.000,0.005,2614.441
783144.000,0.000,1472.011
20484.000,0.092,2610.612
660908.000,0.114,1696.793
601085.000,0.145,2186.769
720190.000,0.011,2615.220
259434.000,0.001,1401.185
741898.000,0.011,1452.597
915159.000,0.266,1789.261
607514.000,0.029,1512.605
175345.000,0.346,2217.513
956268.000,0.062,2200.741
244911.000,0.540,2146.276
212371.000,0.010,2419.718
852029.000,0.000,2452.367
729336.000,0.000,2564.441
303165.000,0.903,1617.180
252621.000,0.043,1079.598
453908.000,0.575,1203.702
525248.000,0.018,1346.267
900043.000,0.115,2614.749
848597.000,0.108,1243.053
135924.000,0.063,2615.183
800469.000,0.119,2157.216
704700.000,0.273,1705.454
244873.000,0.059,1656.767
928738.000,0.160,2616.016
762096.000,0.471,1922.066
701497.000,0.257,1499.629
889887.000,0.019,1867.806
994795.000,0.285,2423.251
727903.000,0.000,1067.472
280806.000,0.798,1225.953
937960.000,0.124,1945.661
321364.000,0.015,1025.855
114678.000,0.379,1512.795
234399.000,0.103,2006.750
806437.000,0.140,1814.866
733660.000,0.005,1162.377
753693.000,0.130,1686.689
799112.000,0.484,2613.598
546521.000,0.721,1597.298
320462.000,0.072,2420.722
142606.000,0.931,2106.897
144768.000,0.010,1141.533
232.000,0.298,2613.306
511332.000,0.001,2277.927
30971.000,0.321,2103.963
954259.000,0.008,2143.860
967454.000,0.276,2268.870
626965.000,0.021,2103.422
695744.000,0.305,1104.358
46250.000,0.000,2300.340
343027.000,0.046,1431.911
301724.000,0.066,1637.489
974009.000,0.518,2225.192
682995.000,0.019,1620.107
883802.000,0.688,2312.055
638365.000,0.092,2150.341
280482.000,0.091,2615.911
834945.000,0.047,2190.325
319293.000,0.346,2345.570
21830.000,0.032,2399.554
925976.000,0.026,2425.865
898318.000,0.044,2391.515
261254.000,0.187,1286.131
248695.000,0.364,1640.394
204045.000,0.268,1467.497
517921.000,0.131,1200.401
691192.000,0.040,2611.751
197062.000,0.672,1630.643
270823.000,0.034,1524.602
468649.000,0.071,2463.535
284092.000,0.372,2000.608
614733.000,0.176,2253.804
89991.000,0.137,1486.970
834706.000,0.076,1598.023
213668.000,0.091,2058.495
473943.000,0.393,1981.902
458657.000,0.046,2391.256
952851.000,0.126,1199.436
671897.000,0.033,1647.251
398278.000,0.051,1502.075
597219.000,0.583,1606.136
458958.000,0.221,1608.754
136037.000,0.730,1639.509
1001677.000,0.192,2242.144
328491.000,0.078,2612.982
39964.000,0.042,2614.170
398236.000,0.000,1548.381
268298.000,0.013,1913.868
569827.000,0.090,1222.937
769012.000,0.017,1922.958
420609.000,0.166,2309.661
703233.000,0.310,2164.779
902953.000,0.503,1489.658
241130.000,0.026,2614.849
742667.000,0.241,2181.812
772069.000,0.041,2614.361
611528.000,0.049,1721.982
749107.000,0.326,2231.413
549364.000,0.260,2423.264
346725.000,0.512,1301.306
521147.000,0.647,1703.791
349364.000,0.065,2615.232
755490.000,0.021,2613.623
817892.000,0.225,1615.517
983445.000,0.268,1571.875
350411.000,0.034,2613.348
699480.000,0.065,2185.289
960197.000,0.099,1619.584
989779.000,0.307,2363.794
914314.000,0.522,2179.998
839639.000,0.576,1862.397
921802.000,0.050,2103.575
547572.000,0.152,2613.055
450734.000,0.000,1796.335
251816.000,0.074,2341.264
924704.000,0.050,1269.291
515504.000,0.103,2103.594
997916.000,0.026,1080.003
813062.000,0.690,1013.042
119653.000,0.075,2471.145
637024.000,0.009,2102.497
143202.000,0.174,1979.563
11880.000,0.053,2618.107
182293.000,0.821,1152.461
247387.000,0.058,1217.900
808660.000,0.195,1047.816
225757.000,0.022,2233.621
680142.000,0.423,1636.411
596855.000,0.506,2122.651
274610.000,0.074,1629.903
361201.000,0.135,2613.245
979215.000,0.648,2438.739
156404.000,0.335,1973.931
53947.000,0.396,2247.953
736820.000,0.004,2613.324
816047.000,0.032,2049.165
109788.000,0.662,1587.627
359246.000,0.730,2172.648
259970.000,0.000,2614.120
32758.000,0.542,1136.025
476107.000,0.650,1394.526
292150.000,0.419,1278.164
340687.000,0.436,1830.465
928424.000,0.006,2273.041
327123.000,0.040,2615.238
136727.000,0.943,1251.817
876805.000,0.176,2452.044
558930.000,0.023,2613.965
70393.000,0.708,1915.277
915927.000,0.844,1013.350
992986.000,0.405,1559.695
620561.000,0.520,2391.337
204889.000,0.000,2455.974
353678.000,0.083,2614.568
503720.000,0.634,2262.179
797661.000,0.330,2170.868
771176.000,0.406,2210.032
791868.000,0.361,2227.107
38119.000,0.232,2590.222
588921.000,0.776,1161.309
835640.000,0.656,1002.529
426437.000,0.218,2397.714
498181.000,0.014,2103.585
634989.000,0.787,1345.142
571429.000,0.008,2177.430
400596.000,0.139,2615.254
548153.000,0.166,1383.104
663840.000,0.043,2407.788
15687.000,0.020,2615.794
551801.000,0.093,2224.667
778539.000,0.702,2066.904
815359.000,0.349,2139.439
453055.000,0.540,2294.885
635724.000,0.080,1796.028
776968.000,0.050,1896.029
924356.000,0.018,2615.061
39765.000,0.053,2320.476
203696.000,0.814,2221.636
578521.000,0.103,1390.584
789040.000,0.671,2364.252
706054.000,0.000,1495.976
927012.000,0.018,2313.017
40689.000,0.091,1170.694
204315.000,0.013,2571.359
954608.000,0.873,2286.612
893186.000,0.030,1740.672
427906.000,0.271,1058.680
990824.000,0.727,1485.153
195265.000,0.045,1597.923
926431.000,0.028,2104.284
857887.000,0.010,2124.786
212075.000,0.026,1623.184
645607.000,0.060,1927.877
1023942.000,0.010,1516.237
180166.000,0.100,1410.123
43194.000,0.715,1170.145
596493.000,0.139,2613.577
60409.000,0.018,1767.261
797431.000,0.070,2001.143
763469.000,0.788,1316.470
1020023.000,0.003,1471.970
672047.000,0.232,1131.074
541939.000,0.039,1950.458
473730.000,0.125,1695.218
628005.000,0.004,1230.038
735876.000,0.331,2379.072
344298.000,0.082,2157.603
37003.000,0.010,2102.903
978739.000,0.062,2613.692
795989.000,0.001,2616.715
694621.000,0.113,2613.946
885082.000,0.090,1015.787
979198.000,0.009,2262.523
704688.000,0.000,2010.500
287967.000,0.001,1856.394
68633.000,0.180,2173.254
281700.000,0.523,1366.671
966945.000,0.125,1148.860
603934.000,0.073,2272.734
779939.000,0.099,2612.138
504975.000,0.076,2386.814
645302.000,0.034,1792.628
214099.000,0.307,2418.410
437328.000,0.859,1531.235
815292.000,0.094,2340.745
458441.000,0.658,2028.619
888252.000,0.067,2615.301
958313.000,0.090,1903.003
634332.000,0.025,1786.793
326432.000,0.616,1072.325
35469.000,0.014,1946.400
228057.000,0.359,1843.552
857476.000,0.071,2613.791
764183.000,0.006,1002.883
895479.000,0.412,2615.193
491128.000,0.003,2385.495
200088.000,0.691,1658.580
192519.000,0.039,2008.716
266653.000,0.106,2611.958
1020537.000,0.712,1865.015
1023883.000,0.123,1177.767
619595.000,0.027,2439.334
661480.000,0.026,1929.621
263747.000,0.131,1674.121
833493.000,0.002,2573.577
540511.000,0.406,2394.531
479332.000,0.055,2498.946
736153.000,0.008,1620.287
445276.000,0.175,2613.513
921733.000,0.011,2614.498
4899.000,0.084,2105.362
621290.000,0.408,2090.840
560145.000,0.016,1619.428
505827.000,0.032,2615.022
887492.000,0.256,2280.537
594632.000,0.077,2457.205
388302.000,0.002,2333.837
867754.000,0.217,2128.635
1012619.000,0.006,2612.528
140407.000,0.148,1543.658
323268.000,0.029,2449.065
432051.000,0.147,1770.616
318514.000,0.006,2291.187
338590.000,0.135,2331.732
227625.000,0.015,2615.061
363501.000,0.089,2616.697
